c,p,o,oLabel
http://www.wikidata.org/entity/Q122550173,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122550353,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q96279636,fictional tavern
http://www.wikidata.org/entity/Q122550568,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122550804,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122551062,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122551258,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122553593,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122553922,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122554222,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q62665598,fictional gas station
http://www.wikidata.org/entity/Q122554541,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122554823,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q30106090,fictional drinking establishment
http://www.wikidata.org/entity/Q122555186,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q82551957,fictional village
http://www.wikidata.org/entity/Q122555483,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122555777,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122556051,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q30106090,fictional drinking establishment
http://www.wikidata.org/entity/Q122556185,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122556482,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q19826142,fictional shop
http://www.wikidata.org/entity/Q122556693,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q82551938,fictional apartment
http://www.wikidata.org/entity/Q122557129,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122557434,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q19826142,fictional shop
http://www.wikidata.org/entity/Q122557645,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q89375085,fictional college
http://www.wikidata.org/entity/Q122557843,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q89375434,fictional primary school
http://www.wikidata.org/entity/Q122558050,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122558414,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20751022,fictional house
http://www.wikidata.org/entity/Q122558644,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q6619693,fictional island
http://www.wikidata.org/entity/Q122558878,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q30106090,fictional drinking establishment
http://www.wikidata.org/entity/Q122559107,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q82551938,fictional apartment
http://www.wikidata.org/entity/Q122559380,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q122559647,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122560048,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q30106090,fictional drinking establishment
http://www.wikidata.org/entity/Q122560300,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q82551938,fictional apartment
http://www.wikidata.org/entity/Q122560502,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20751022,fictional house
http://www.wikidata.org/entity/Q122560911,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122561282,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q122561581,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122561912,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q63959562,fictional police station
http://www.wikidata.org/entity/Q122585951,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875215,fictional café
http://www.wikidata.org/entity/Q122585972,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586003,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586028,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q122586047,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q122586076,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586132,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586155,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586296,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q21597574,fictional hotel
http://www.wikidata.org/entity/Q122586417,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122586640,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20751022,fictional house
http://www.wikidata.org/entity/Q122586770,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122586883,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q62939343,fictional military base
http://www.wikidata.org/entity/Q122586969,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20751022,fictional house
http://www.wikidata.org/entity/Q122587073,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20080483,fictional cave
http://www.wikidata.org/entity/Q122587195,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122587305,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q122587335,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q104537313,fictional gymnasium
http://www.wikidata.org/entity/Q122587371,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q62939343,fictional military base
http://www.wikidata.org/entity/Q122587394,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122587417,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122587435,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122587520,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q111535061,fictional store
http://www.wikidata.org/entity/Q122587537,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65153307,fictional high or secondary school
http://www.wikidata.org/entity/Q122587672,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875352,fictional residence
http://www.wikidata.org/entity/Q122587833,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q111547268,fictional group of locations
http://www.wikidata.org/entity/Q122594618,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q116819272,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819295,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819308,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819327,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819336,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819353,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819362,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819370,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819376,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819390,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819398,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819410,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819420,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819435,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q23090938,fictional device
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q96901476,fictional command
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q96901476,fictional command
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q112822110,fictional group of objects
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16708006,fictional ship
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14514600,group of fictional characters
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q62710810,fictional law enforcement agency
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60479060,fictional television station
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60479060,fictional television station
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60479060,fictional television station
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15909505,fictional newspaper
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15909505,fictional newspaper
